Date,Phone Number,Total Cost,Email,Amount,Last Name,Address,First Name,Invoice Id,Sku#
2020-05-04,5668677640,1015.84,kathleentucker@landry.com,16,Munoz,"16801 Seth Hills Suite 083 East Michael, VT 73873",Erica,IID#75ec6f88b1e4e3ad4390557cb652865a,SKU#8dd6bb7329a71449b0a1b292b5999164
2020-05-04,6271208293,556.6,ksherman@hotmail.com,11,Gonzalez,"Unit 9410 Box 1345 DPO AA 77284",Kathleen,IID#a0d915ce734d0d6f418744e321ccbd02,SKU#70a5b182abcabd5413836e3bf1a60299
2020-05-05,4612007360,1767.15,holly73@dominguez-williams.biz,17,Wright,"1374 Elijah Branch Suite 965 North Jennifer, OK 16963",Benjamin,IID#6542f781e210672725c0e94cc70d011b,SKU#2319ac34f4848755a639fd524038dfd3
2020-05-07,8428885983,252.42000000000002,henrysteven@rodriguez.com,14,Jones,"28471 Wallace Branch Apt. 559 West Joshua, LA 62487",Anna,IID#2f4aaa840e0d4fcd1b67aa5547134847,SKU#ec8d9cf15661e1e246997637ac868ca2
2020-05-08,0132683702,286.08,buchananmary@webb.net,6,Henderson,"6123 Lam Inlet Apt. 675 East Nicole, WI 75614",Michael,IID#3ac8568e91739f5fbfe46274adc8a16f,SKU#608fe08a986da43e511914797e9d2a7c
2020-05-29,5858543773,1222.98,caitlinmcdaniel@murphy-jenkins.info,17,Hamilton,"69017 Chang Course Apt. 336 Kennethstad, WI 81770",Matthew,IID#f993017d8607b68eebda427bfdea4e64,SKU#fb81d628255e2a9b08e67cdbf462093d
2020-05-30,8977888191,1753.8,erneststein@schneider.info,15,Green,"500 Scott Plaza Suite 052 Jamesview, MS 92260",Timothy,IID#289e454d747e41acacd93fc3857584d6,SKU#527e3a39bc066f9dfcc85c57acc8d262
2020-05-31,3181143444,834.88,mphillips@daugherty.com,8,Lewis,"284 Marisa Square Suite 478 Davisberg, TN 95791",Donna,IID#59108a6e9f612dec5c12db6c4ce1bc5c,SKU#a27770954f1e6caf5875ab6ea6c4bfb5
2020-06-09,9091889361,2232.31,janice40@hotmail.com,19,Young,"944 Justin Oval Brittanyside, OR 07525",Vanessa,IID#028042461e4a660b7225d12a8d19f2c1,SKU#486f628834e706005abd48b28a0b03ac
2020-06-10,4749995277,370.20000000000005,edwinclark@ortiz.biz,12,Mcguire,"7864 Kevin Islands Apt. 954 Belindaton, AZ 75155",Amanda,IID#464b8b63caf4ca6446fbee37c187583f,SKU#d00e81a86830948bf7d7ed15874c46b5
2020-06-13,9949988565,1593.92,michaeldyer@lee.com,16,Hayes,"901 Todd Wall Aliciaberg, OR 12471",Laura,IID#f16242d0c4e3d102d119757c18a07a54,SKU#d37af2d76d58a29f7cadadabd2ad6f3c
2020-06-17,8325532846,1849.46,patricia39@ramsey-petersen.com,19,Watson,"60795 Deborah Turnpike Suite 740 New Anthonyfort, HI 13362",Jennifer,IID#ddaaf52d1b28c4a938fbdcca47ca3ecd,SKU#c3f870be49ca32e3169e7468d398ef22
2020-06-20,4591254878,1022.58,rsanders@soto.net,18,Olson,"81785 Shields Common Marktown, MS 27952",Erin,IID#df1214948842e755669e5d9ca7b2cf4c,SKU#153a5896b15f08b9958895743d19f664
2020-06-21,3959883198,2485.0,crystal98@wagner-crawford.com,25,Clarke,"022 Ballard View Baileymouth, AZ 39521",William,IID#c5d92f23a7680bb30b7602bfcab9b18a,SKU#c509359f498aa0d1f98b7c29ca3c9bfe
2020-06-22,3230920333,718.11,gabriellemunoz@hotmail.com,9,Shepard,"254 James Junctions Apt. 724 Port Brian, NY 49943",Tina,IID#69095eec6abb7a77d8c08b136f4f7997,SKU#fd45e0b6af52af4341db1383cf2c627c
2020-06-23,2397450058,1760.3999999999999,michaelhanna@gmail.com,20,Boyd,"8704 Jeffrey Oval South Stacyview, CA 37806",Robyn,IID#1cabe78df231107f221d6d21868a00f0,SKU#1bfac55f37835bdd353e49156690f8b3
2020-06-28,2853523357,1118.56,jessicafarrell@gmail.com,16,Young,"568 Joseph Meadows Apt. 936 Jenkinsborough, CT 34820",James,IID#0d58be8b84309aa5a6440d021090bcba,SKU#2c1cf4f76fa1cecc0c4737cfd8d95118
2020-06-29,1544555243,1671.2,lindsey49@gmail.com,20,Robinson,"44350 Mclaughlin Stream Apt. 146 Ericahaven, DC 21715",Casey,IID#8b29684cc090d2880866f28f98cea900,SKU#47ac0716d5626deb5d6bd92f052d67e3
2020-07-01,8168812602,1372.65,jimmorris@hotmail.com,15,Murphy,"8948 Wright Alley North Philip, AK 38212",Shannon,IID#3f1b2f935c92b6db655490ca59f536f2,SKU#425ab24e1b4c711c09b71f1509450c3b
2020-07-02,9984116686,675.62,meyerscassandra@hotmail.com,22,Kelly,"2400 Bowman Lodge Lake Nicholas, VA 74962",Amber,IID#9c366222ca168600b6db86cfdda4cc90,SKU#304dafe7369e8eabdd8e403d923c753d
2020-07-02,0790258728,1454.4,erinpreston@yahoo.com,20,Dixon,"114 Alicia Parks Suite 545 Justinside, AK 33432",Derek,IID#6bb73c7f4a40c717829518f757ab695c,SKU#5dc32f41bef844b95b3a8d79e9633c42
2020-07-03,5293656325,1637.4399999999998,vdavis@hotmail.com,17,Fuentes,"09262 Clark Road Port Jacob, NE 85482",Sean,IID#d1af555689f2490e26ba7c9c30445934,SKU#2e715b7aec9cd1260982b62b78432cd9
2020-07-03,7464091699,463.86,sheryl41@yahoo.com,9,Sanchez,"4214 Best Well Benjaminmouth, MO 26924",Joseph,IID#2d0317e6bd9ac1f7fd2cce9cf2ce4b51,SKU#491d4857e02191839fe07d27d2aac519
2020-07-05,6775322661,1114.19,paula97@tucker-le.com,11,Hernandez,"8042 Sue Light South Michellebury, VT 21454",John,IID#8e7cb35eed76a01acdcef2f72f6ff6d5,SKU#790d869f1712d38358a3f692f5e1484a
2020-07-09,9260911231,565.73,coxmelanie@frank-stewart.com,11,Clark,"51880 Hunt Glen Suite 019 South Candaceberg, TN 60866",Luke,IID#cc4b3251c5da83eb14afa71b61aaf7aa,SKU#06c61bcbf2ecd1295dd9a282ae253546
2020-07-09,3579121734,767.62,maguilar@gmail.com,14,Williams,"249 Lisa Parkway Jenniferstad, DE 26089",Felicia,IID#a211048a4e05aa4115fc9bdfbec615a6,SKU#81e4bf29a6552cb0df60980b937ed4a3
2020-07-19,3204070086,1532.41,wongvirginia@hotmail.com,11,Tucker,"1696 Thomas Hollow Suite 778 Jessicaburgh, UT 28481",Matthew,IID#39ff0904b44da963efb35c1ebe9c30d4,SKU#d71669de10ad49507e3593f5c6f6f8e4
2020-07-23,2460054924,1283.6399999999999,lorismith@welch.com,12,Young,"877 Holmes Plain Suite 835 New Kathryn, NM 82795",Daniel,IID#248a3ab77e6bcd05d92e6feb7d6cdcbe,SKU#03143317e6d07fb16f0f3963e8c579e0
2020-07-24,1787045199,2376.13,hlarson@miller.biz,23,Davis,"634 Patterson Ferry Lake Connie, MD 78892",Matthew,IID#9b6015b872958e5784bf5b3abf897f02,SKU#bc9b6e84cda86c0df0a708638ee4a2b1
2020-07-28,5956408441,772.44,tammypreston@yahoo.com,12,Anderson,"897 Brown Shore Suite 743 Port Jasonport, NC 28911",Roger,IID#4d969fa25e84baf4aa0cb9f0e9ddbf4c,SKU#5b27a78cb61feef49e37aa0a1ccda7d1
2020-08-02,7757904075,931.6800000000001,hfuentes@gmail.com,12,Thomas,"5422 Michael Knoll Susanborough, LA 38505",Laura,IID#44ddf7adb264d122fc5a77dbb46b3f31,SKU#28840766f7d339b8464bebe7527f2bf4
2020-08-02,0004718365,629.44,ubush@hotmail.com,14,Davis,"205 Madison Square Laurabury, WV 66040",Kimberly,IID#7c41f680bafad15970aae59469eaf111,SKU#becc18c1df698952a593bf005c8e8ec0
2020-08-02,9629868657,1242.24,dgarcia@gmail.com,16,Mitchell,"45868 Melissa Shoal Suite 009 Thomasfort, RI 95176",Bruce,IID#5594657e65f17fb406953247d1e6effd,SKU#28840766f7d339b8464bebe7527f2bf4
2020-08-05,8195325780,437.31000000000006,brandon69@simon-young.biz,9,Arroyo,"110 Summers Court Apt. 900 Oliverchester, NV 89784",Terri,IID#77437e586d66d68d10f2d3eeee3bf4d8,SKU#832d4a5215870ff40d202bf272fe8c8c
2020-08-08,3663517608,2364.7000000000003,sheppardcody@meyer.com,26,Lawson,"95282 Michael Glen Suite 216 Jamesfurt, AL 61002",Elizabeth,IID#ff578439f077afb98da0391f02fbf04b,SKU#0d7db7ff842f89a36b58fa2541de2a6c
2020-08-11,5386470243,758.52,jwatson@thompson.org,9,Hart,"7682 Michael Drive Tracymouth, OK 04761",Francisco,IID#e23b266985df335a2b84f9a214a54f6a,SKU#345f88ce26c8fc82bc36f330303c1068
2020-08-15,5668677640,962.7199999999999,kathleentucker@landry.com,22,Munoz,"16801 Seth Hills Suite 083 East Michael, VT 73873",Erica,IID#3476b1c1eaf413493d79ff7c9a8df423,SKU#78cda06746a4e5923ab73edc34344142
2020-08-18,6451301139,1211.82,vjackson@jones.com,19,Santana,"12839 Tracy Brook Maloneview, CT 53794",Elizabeth,IID#d30c650e172e6198f6220c917a5736a2,SKU#c183857770364b05c2011bdebb914ed3
2020-08-24,7357381109,1437.0,dawnmcdonald@kennedy.biz,15,Powell,"197 Newman Forge Apt. 697 Connorfort, IA 91229",Ian,IID#e71ecbaead665477d072e65e272909ac,SKU#a8b97ebf53f63123539cb2b46167e57b
2020-09-04,4975829799,1160.3899999999999,ramoscassandra@yahoo.com,11,Little,"70457 Jennifer Trail Suite 571 Robertsonland, VA 90253",Kellie,IID#0988f8c049e782777d618464167f034e,SKU#922e8babe37c749c0886a5fff0bec7a0
2020-09-05,1673599928,1644.3,vjohnson@paul.com,14,Valdez,"6315 Alexis Crossing Apt. 297 New Mary, AK 30529",Jennifer,IID#21c223190be28ee95610be1964ea1632,SKU#4f00b32a70c5d829f8199614fe56af64
2020-09-06,3840183829,503.58000000000004,yalexander@hotmail.com,11,Mason,"11201 Sandra Spur Apt. 935 New Ann, WI 93978",Maria,IID#cfb813c7d86e0bf6a04e95eacc388f25,SKU#5a6d370429f1349fa2f3af3cc2a25c17
2020-09-11,3791546000,2038.4,gabriellaelliott@alexander-wood.com,20,Lewis,"USCGC Ortiz FPO AP 37483",Laura,IID#404ac755e2446a0941bbc5ff28f6f9bb,SKU#c712615f0f012ecd8913bf7d9098468b
2020-09-12,5840428082,1508.8,qbarnes@hotmail.com,20,Crawford,"Unit 9889 Box 2259 DPO AE 33272",James,IID#d77136cbc878424aafcbfa7994a794ad,SKU#32b5e7886d1928c44fadc040471cc550
2020-09-29,6273532048,1631.8500000000001,jaimedavis@hotmail.com,15,Frank,"80626 Graham Spur Suite 206 Port Robertberg, SD 55277",Jasmine,IID#76b698f0a6ac253b4bf2f7ec1f0aa036,SKU#6995ecc80f661f51b5f3a40dca5df020
2020-09-30,7635406836,484.16,william18@yahoo.com,8,Ayala,"4484 Wendy Valleys Suite 186 Richardstad, DE 11804",Mariah,IID#620e4e9bcb1f4be5378cb84981af0b20,SKU#8a77e487095b9fc40c2ed1dfbb422892
2020-10-02,9392917616,1372.8,brian54@yahoo.com,10,Smith,"0657 James Road Suite 521 Mccoyton, DE 22447",Joshua,IID#02d9fd728985d17904a49be7a09a0a88,SKU#d174bba680d1828f7ff2e80b3a4ae0fb
2020-10-02,4230251407,975.26,millercynthia@glenn.com,11,Owen,"6772 Boyer Mountains Daniellefort, NE 03159",Michelle,IID#5e4055740248483a1405f412d1ac23db,SKU#9498994000875ab9ff9f8bd5d33ce271
2020-10-03,0310940083,1174.03,amanda83@castillo-benitez.com,11,Carpenter,"4873 Melissa Valley West Darryltown, ID 58989",Pamela,IID#4276c45a5145c6cea21505fb710a516e,SKU#1079e8f69138f626c4065e314d2ba525
2020-10-12,8468996190,1039.08,martinkristy@davis-campbell.com,14,Hernandez,"60036 Chapman Dale Suite 168 Port Rebecca, VT 65658",Kristin,IID#15bf7a348a6117dcd5cf51540dbf5dbe,SKU#83a9475b33cad765c41dd3deb5be2254
2020-10-13,9492808162,2385.54,jennifertorres@fischer.net,18,Patterson,"388 Scott Fort New Randystad, NM 74256",Margaret,IID#c5b207d1d602fd649c21bf23ad11866b,SKU#2742e1f05ea7d3e8fd65942fe06c2f7f
2020-10-24,4768383365,1285.31,kimriggs@benson-thornton.net,13,Carlson,"60923 Allen Motorway Whiteton, KS 31993",Susan,IID#b077fdd13eb719c3e411fbfe88d0f484,SKU#b4b1cb3a3194e9d88e361273e66a1348
2020-10-24,6689600991,987.1400000000001,tanderson@gmail.com,14,Burke,"361 Williamson Tunnel West James, AZ 77343",Nicholas,IID#3900558601860d545acd8ded3f72e91c,SKU#fe60c9172b2514a1e530e8acb67583af
2020-10-26,7870939782,828.41,aaron60@gmail.com,17,Mccall,"56409 Davis Freeway Port Mariah, WI 96879",Richard,IID#ce2c75977aff3db9f52aa76c9d03ee91,SKU#348a9791dc41b89796ec3808b5b5262f
2020-10-26,7000711271,487.08000000000004,codywebb@keith.com,11,Henderson,"866 Karen Inlet West Sherry, CO 45603",Matthew,IID#aca9f647a20270319b0d4d4bd9f05000,SKU#53553242d57214aaa5726a09b05fe7bc
2020-10-27,4841034705,828.9999999999999,jamesbass@gmail.com,25,Arnold,"468 Walton Lane Suite 098 East Michael, MA 33950",Laura,IID#1d7fc2a2a670d29e1dcea86252ded2c8,SKU#174dd930129aabe1739c4ceb4aee97b8
2020-10-31,5267509967,2547.11,theresabrown@yahoo.com,17,Smith,"PSC 3902, Box 3515 APO AA 44539",Nancy,IID#2ac8ac03aeaad2d69d6dd44cb0901f7e,SKU#bb95a9de280c528c32806d0d5231de6d
2020-11-05,9091889361,1622.88,janice40@hotmail.com,16,Young,"944 Justin Oval Brittanyside, OR 07525",Vanessa,IID#df4075f6a737cf932c7dea442d123f45,SKU#56ddc7efc29d7dfb0d59d10321298727
2020-11-05,0976088652,1935.4499999999998,fgeorge@hotmail.com,17,Mitchell,"057 Ortiz Pine Aguilarstad, ID 86364",Patrick,IID#960fb32c144e473274605cad5f2eda57,SKU#099a150e83972a433492a59c2fbe98e0
2020-11-10,0561367636,1767.64,nrivera@gmail.com,14,Lopez,"846 Edward Divide Suite 251 Patrickhaven, ND 18672",William,IID#ac66a1b16a4553a250bd39bf85f91828,SKU#7f2f60b8afdc6336bd5199d39140e790
2020-11-11,7314391269,977.44,shannon57@gmail.com,16,Roberts,"954 Valenzuela Ranch Suite 571 Rodriguezland, CA 98741",Jose,IID#2e13eea72df66de8962e6c14ec0a7c15,SKU#3855a48bda492173d92ea60e14af2730
2020-11-11,3639715011,868.4,milleralexander@johnson.net,13,Brown,"53490 Bender Pass Port Johnborough, MT 51933",Nathaniel,IID#c8fbd3cbc0e55ec9e1c1160b531b569d,SKU#a7e867cf39a53ef26a70614e2830b90c
2020-11-15,8527697586,1255.56,andrea65@gibson.biz,12,Ramirez,"15996 Smith Rapids Apt. 302 Mollyshire, MT 55664",Michael,IID#2abb101ad45ec835583ce974d2446a93,SKU#e998be3d3bb15661763e4ff1e1c9a3e7
2020-11-16,5386470243,1442.76,jwatson@thompson.org,12,Hart,"7682 Michael Drive Tracymouth, OK 04761",Francisco,IID#82ea2e3b0e32636fe7c5fcf8b18ddd0c,SKU#65cecfb980d72fde57d175d6ec1c3f64
2020-11-17,0498173732,2072.34,jonespatricia@george.com,18,Cook,"253 Cooper Shoal Kempview, TX 11805",Danielle,IID#7c6f28c85bf33dc060d67c28bbf748e9,SKU#3c2bfeac2ec39c652fad00241bdf552f
2020-11-17,7542696642,1977.4399999999998,lauracoffey@hotmail.com,17,Campbell,"6345 Smith Crossing Port Alexander, CO 10294",Holly,IID#9ac0d7a206bbb29750394139477e4499,SKU#dc30309781dc98cce673a1a2091b7954
2020-11-18,5686950231,1412.0,weberdiamond@travis-hopkins.com,16,White,"330 Shawn Haven Apt. 015 Owensmouth, VA 25422",Hayden,IID#d7fd554d8ab070e31cefd0950294fadd,SKU#7a6cc6c3c88d564968fd46bda5c66017
2020-11-29,5840428082,1468.32,qbarnes@hotmail.com,16,Crawford,"Unit 9889 Box 2259 DPO AE 33272",James,IID#a1286f105dfa7bdbdfbd0a5ef1c57c06,SKU#a302a771ee0e3127b8950f0a67d17e49
2020-11-29,6106527103,649.12,knappvanessa@martinez.com,16,Vasquez,"557 Jeremy Spurs West Ginabury, UT 85156",Krystal,IID#303fb486495a8cbc8ecaa8b77f019632,SKU#3cc6142f4b034d89493334655228d611
2020-12-02,0026212319,1033.1,wayers@hotmail.com,10,Murphy,"867 Fernandez Track Apt. 062 East Maryport, VT 27760",Christine,IID#fb670b6be6816bb7823b6fbf2cf8af5e,SKU#bc9b6e84cda86c0df0a708638ee4a2b1
2020-12-10,7635406836,1624.14,william18@yahoo.com,18,Ayala,"4484 Wendy Valleys Suite 186 Richardstad, DE 11804",Mariah,IID#befaab7b95bc9299d47d6b881c240ac9,SKU#cb6e900d82976474d5ff525aa0ee2a77
2020-12-30,2397450058,707.6999999999999,michaelhanna@gmail.com,14,Boyd,"8704 Jeffrey Oval South Stacyview, CA 37806",Robyn,IID#96eabb669e4993857d58a659aab7789b,SKU#a63c90cc3684ad8b0a2176a6a8fe9005
2021-01-02,0710395905,2047.32,david93@yahoo.com,18,Smith,"USNS Fitzpatrick FPO AP 73798",Johnny,IID#d2e87ba87109eccac6955317fa79865b,SKU#905a0b9a5456ee962223033473666be3
2021-01-05,2380054408,1866.22,cheryl17@yahoo.com,23,Rodgers,"3300 Reynolds Motorway Apt. 387 Foxmouth, MT 78301",David,IID#21ed76bd3f0d979cdf4fc33c86606abc,SKU#d1843877be2b76d1ebc5572daafa3fdc
2021-01-06,4913223154,2694.6,vazquezjonathan@hotmail.com,20,Evans,"01604 Shane Island Nicholasshire, WA 36640",Edwin,IID#968d9a1ba9a91a0c2fb8a0fba48d899d,SKU#e5b0327c41376ef19fc5edc9152529d0
2021-01-10,4065874171,291.72,gcuevas@gmail.com,13,Boyle,"92060 Berg Coves Jimmyview, NH 05895",Eric,IID#f50a52846e65992dc734eb28620c2057,SKU#b203621a65475445e6fcdca717c667b5
2021-01-20,9680664970,742.24,scott15@gmail.com,8,Strickland,"932 Jennifer Junctions Jodiport, IN 25699",Thomas,IID#31aa722fc32e19723642a3840dc6059d,SKU#a2a5bb0f1f0a8eb31a3c60a6ad28543f
2021-01-20,4132855433,1050.0900000000001,nicholas88@yahoo.com,17,Bates,"494 Melendez Manors Buchananstad, NE 26571",Thomas,IID#3482fa8eb23c05f6c0ae4f25a04fcea3,SKU#4fbdf7f6dc31f3ba119d36b1a9bc424d
2021-01-21,5836288449,1202.55,rogerserica@johnson.biz,15,Torres,"566 White Alley Apt. 468 Port Jasonland, NY 92349",Bridget,IID#f6bf54a5db28ca5b3679361f9b6d01db,SKU#0ec3bbc188caf04134280e5a95f00446
2021-01-21,5578927182,248.24,sonyamccarthy@palmer.com,8,Saunders,"8285 Curtis Road Suite 150 North Thomas, WI 26715",Kathryn,IID#c197a754f063ac68786b58bbc0ef2890,SKU#bb80d204c09023de9181edf43dbda1b8
2021-01-22,4415136295,344.96999999999997,natalielynch@smith.net,9,Harris,"9376 Mueller Village Apt. 974 Latoyamouth, MT 24995",Charles,IID#e6709d4ff8e6c4e41ac0db262e127b32,SKU#27a7404c386f389ca798dcafa2b279d2
2021-01-26,3559041995,2411.8,ujohnson@yahoo.com,20,Evan,"917 Bill Port Apt. 077 Williamsview, CT 53707",Mr.,IID#6f00f2710659ab7338d98b9d7d110e01,SKU#f6c8964623e559ff358a24fd0b7d1240
2021-01-27,4770486300,729.9,mckayjoshua@hotmail.com,10,Edwards,"1972 Christopher Centers Suite 405 Marcfort, IN 15858",Melissa,IID#f571947d393adddfef5f784cd8d8567b,SKU#64321e9c7da09049fe84bd0613726226
2021-01-31,9242683179,1201.05,matthew45@yahoo.com,15,Garcia,"42574 Ball River New Donaldstad, VT 35867",Jimmy,IID#c1718f14088982a5dbac813dcef6132b,SKU#5360b12f6a07af7be93437d215f72fca
2021-02-02,8742251912,2613.3999999999996,paul36@martinez.net,20,Flynn,"610 Richard Tunnel Apt. 412 North Tanyaton, IL 06850",Alyssa,IID#22ffae7109aea2958af91bdbc721b5ac,SKU#f37e03f74576c53fda5164837a5fae01
2021-02-03,4289810096,2384.8,anna61@taylor.com,16,Mckay,"PSC 9738, Box 8636 APO AP 80792",Sarah,IID#156e123bea15dc14d386cb5d69445719,SKU#3135bf07e7aa0e72fbde14d0411ca6de
2021-02-06,8027671028,760.87,lisa01@taylor.com,11,Bell,"027 David Land Suite 245 Lake Peter, MO 68939",Eric,IID#7814c454c48c5908b1830ade73fbb6bb,SKU#f615e219175d923e1a35183696a98c91
2021-02-06,5843805736,1553.5800000000002,kingdon@smith.com,21,Williamson,"392 Richmond Lake Apt. 050 Doylehaven, KS 32400",Jamie,IID#8e7aacf1dbf02b60b930a37f985a8956,SKU#a44d27dd9c5fe19d8b1fe7253ec80523
2021-02-07,8578887193,780.7800000000001,carol07@hotmail.com,14,Gibbs,"309 Small Oval Suite 186 New Susanland, WY 16268",Leslie,IID#a67da4e63cbaf15cb8e91ee8442b5cdc,SKU#4f8314c91ac9fe6397eafe6355213999
2021-02-11,0482127661,841.95,robertjones@cummings.com,15,Reed,"817 Joshua Roads Anthonymouth, ID 87563",Stephanie,IID#578a9e5351c16829e39c6f4cfb8fea25,SKU#809457c05fe696f5d34ac5ac8768cdd4
