Date,Address,Email,Sku#,Name,Amount,Invoice Id,Phone Number,Total Cost
03/21/2020,"22384 Burton Turnpike Apt. 703 Port Elizabethmouth, OK 90733",gharris@figueroa.com,SKU#b252d37ad6eb57bc4c866bc135cce6d9,Holly Baker,19,IID#99e4b2ea49f34f3ada79f6aeb6386fe6,361-852-0549,2654.4900000000002
03/24/2020,"USCGC Mccarthy FPO AP 05658",stevenmartinez@gmail.com,SKU#efa94f64068c70cdf0270381ad3cb34d,Brooke Allen,14,IID#f3e1dfb0512f544f4ab94e33d7c62793,262-392-4989,665.6999999999999
03/24/2020,"09461 Madison Crest Suite 795 New Terrymouth, MI 21680",eric72@valdez.com,SKU#3855a48bda492173d92ea60e14af2730,Michael Singh,15,IID#88ab1609929f205487a3ef6fa138ea12,223-552-9857,916.35
03/27/2020,"199 Mason View Suite 539 Brandonbury, OH 37209",john36@hall.com,SKU#3e0a582d1ad7720a269e3480f0740d40,Matthew Scott,9,IID#883eb7526feb44ce650dc112105246d6,776-058-1145,919.53
04/06/2020,"512 Jerome Run Apt. 041 Greerfort, WA 60640",christinereynolds@gmail.com,SKU#8ef3a35df8c4bda3d540914558124d67,Sarah Hamilton,18,IID#6020c215c865c38c4f06d28de6ad5e76,631-044-0070,1523.8799999999999
04/06/2020,"70252 Moyer Keys Joshuachester, VT 85468",simmonslogan@davis.com,SKU#3db1245b1350a34c1a8aa762299dd415,Ernest Bates,17,IID#a25fb5527b980191d66d9a05d0047a5b,178-308-9589,1639.99
04/09/2020,"43044 Michelle Parks New Bethanytown, NJ 99313",katrina29@yahoo.com,SKU#e6b62b76fb2eb2a0e0adde0c067da680,Jessica Williams,12,IID#87c518c06dbd5244a63cacb7c311f0c3,499-896-5202,1170.1200000000001
04/13/2020,"074 Conley Trace Apt. 903 North Troy, KY 62919",nicholas32@yahoo.com,SKU#17536ccbe836e9925123bcb6f1dae7a0,Jennifer Wagner,8,IID#f40e5c991cb601a9a3f24d012d8c64f2,341-911-4826,1103.28
04/19/2020,"40220 Paul Burg Apt. 352 East Sheriton, VA 99423",smithfrancisco@west.net,SKU#402ffe63deabe286f6c3895b574fa973,Elizabeth Johnson MD,10,IID#e36a5e63d9d1e7c8cbd90e56726317f3,134-766-0482,1033.1
04/19/2020,"74658 White Light Apt. 232 Nunezside, CA 45370",littlethomas@gmail.com,SKU#f448a877f3d3f4b40a15fca17c62a2b5,Ricardo Butler,16,IID#72f6db4566de5f8d5eda2631f0147053,594-115-6845,1572.32
04/19/2020,"7371 Lauren Green Lake Brianstad, WA 65163",juliejones@rogers-gates.com,SKU#39dbf807a41e5e4e63b59c9535c72eb7,David Andrews,26,IID#3bca25921d250d7c740077410152038d,873-305-1572,2374.06
04/23/2020,"732 Christopher Prairie Apt. 903 West Jose, IN 03166",dmonroe@hotmail.com,SKU#024cf4b49c3c023c7834a1c0e0da523b,Lori Foster,11,IID#25a2c75cdf9f40f80f71748909257910,627-163-0926,749.54
04/30/2020,"9792 Alexander Station Apt. 582 Lake Tommyton, IL 49349",matthewlee@castaneda.com,SKU#d567f75fba75ba13d448b5deaa208e67,Tiffany Thompson,13,IID#e4965f6920c6f76d93cc8f84b6f6f64a,330-251-9668,1603.94
05/01/2020,"012 Austin Ford North Kelly, AZ 92885",john15@brown-reynolds.com,SKU#0a1d79402574d8958b3bf6006ffeb52e,Timothy Wheeler,24,IID#f285f31a68a2b74e918d597243296205,852-242-6616,1841.52
05/02/2020,"693 Joe Forks Apt. 941 East Kristenburgh, DC 32468",ecopeland@hotmail.com,SKU#9ed1bb09f1363bd8feca8a5702f45b5b,David Kidd,12,IID#671c9c2726321dd98bf73a706f73488b,359-478-9332,1508.8799999999999
05/23/2020,"3790 Melissa Hollow Rayton, WI 52224",chamberserik@hotmail.com,SKU#be9a60d34f059d2adb8de94bcc620af6,Wendy Hernandez,18,IID#44335cd360160bbdeb441228b3b7a22e,536-635-0044,871.5600000000001
05/27/2020,"1360 Velasquez Views North Cheyenneborough, KY 62143",dunnanthony@rodriguez.com,SKU#81e4bf29a6552cb0df60980b937ed4a3,Walter Henderson,22,IID#307618cc77606f2a2ea15c1243e11421,975-194-6140,1206.26
06/01/2020,"1145 Bush Forks Apt. 954 Laceyborough, NE 69673",kaitlin79@hotmail.com,SKU#3c2bfeac2ec39c652fad00241bdf552f,William Hoffman,22,IID#ef1c80bdf5c80c045424dc127400a8b0,906-901-0294,2532.8599999999997
06/09/2020,"736 Matthew Islands Suite 099 Haydenburgh, WY 63262",rachelwalsh@hansen-riley.com,SKU#f4332cb4ea9179c3b4d5f039fe518947,Brandon Nelson,14,IID#8790a3ed6b53f5f20da4958ae89d293f,715-846-0605,1155.98
06/12/2020,"0016 Ellison Spur Suite 175 Josephville, CT 56556",cwilliams@mitchell.org,SKU#28840766f7d339b8464bebe7527f2bf4,Marisa Perez,14,IID#481a054863875b0cb66ff5002cbb3bed,686-148-4914,1086.96
06/16/2020,"4740 Courtney Motorway Brianburgh, LA 12991",michelle20@gmail.com,SKU#eb8faf6b2c22464c49898a38d634afe4,Jose Jimenez MD,22,IID#57141fc1d2da80daec0400310937db2a,960-956-9570,2640.2200000000003
06/18/2020,"77820 Maria Highway Lake Stephanieport, HI 69303",carlosedwards@hotmail.com,SKU#714648d2aa2d73c96e0bf598fe1947a3,John Johnson,17,IID#75281e2801427f4125841d64857a1ab0,599-015-6489,577.1500000000001
06/23/2020,"3855 Shannon Rest North Victorland, DE 72436",samantha25@yahoo.com,SKU#4f8314c91ac9fe6397eafe6355213999,Amanda Rodriguez,21,IID#96fa3a4d5865e32910fc2d31cfda4b56,571-087-5085,1171.17
06/27/2020,"9960 Ramirez Radial Suite 317 Danielleton, CO 02321",brandi21@gmail.com,SKU#425ab24e1b4c711c09b71f1509450c3b,Marie Werner,12,IID#5867d4b68563fdf0dd8bc3dda935ba95,512-745-5359,1098.1200000000001
07/05/2020,"303 Cherry Islands Barrville, UT 42796",bonnie77@pitts.biz,SKU#53549731972ee564bcb8ca0cc2ba60b0,Brandon Turner,15,IID#f389155664b226f2f19f37ab0f21e783,461-075-3536,2103.0
07/07/2020,"08520 Nguyen Inlet New Jasonland, DE 17110",lisa37@hotmail.com,SKU#7228a8ed79083f23b1c166934d53ce57,Darren Cook,17,IID#5eea70f37e0f17db13bb8bfb3f4f49ad,062-316-8584,1255.96
07/08/2020,"116 Joseph Brooks Apt. 730 West Shaun, RI 05727",aaron49@yahoo.com,SKU#d567f75fba75ba13d448b5deaa208e67,Sharon Owens,12,IID#45ccea49df3c4c40f57895553319c5bf,726-665-1476,1480.56
07/19/2020,"86007 Anderson Club Sarahmouth, IL 09595",michael78@nguyen-hughes.com,SKU#5d2a33958ebe530732fd9c258850c5aa,Christine Stanton,24,IID#0c2dbc32a1b87bc0173651f11f5ce76d,694-943-0599,1303.92
07/20/2020,"507 Katherine Lakes Apt. 725 Emilymouth, CA 34183",erin90@young.com,SKU#09bd5191335ad3d5bf5a3b5e1cf86537,Diane Daniels,19,IID#0f6988640bac0fabc42344a96b8d4e04,706-848-0847,1880.2399999999998
07/20/2020,"523 Crystal Isle Apt. 264 South Lindamouth, SD 21910",opotter@franklin-parker.biz,SKU#2742e1f05ea7d3e8fd65942fe06c2f7f,Steven Preston,13,IID#c48a36e0698b690bc2e5bdd0cbf52cfb,469-739-2596,1722.89
07/21/2020,"Unit 3685 Box 1238 DPO AP 77941",zweber@holmes.com,SKU#5db52bfcf09a4b856640213f02b081ef,Sharon Page,17,IID#daa53fb7360100895da3da0e72adfb33,070-613-3201,2120.75
08/03/2020,"14513 William Meadow Kathyborough, GA 03469",rosesusan@fox.org,SKU#6cc45e0c18bfee68dc63d2d31524f9c5,Brenda Smith,7,IID#7ff2e1c83d0dd5ff4faf5e717cb14a92,503-697-1294,624.26
08/10/2020,"65289 Vaughan Points East William, UT 37274",csanchez@wheeler-ramirez.org,SKU#905a0b9a5456ee962223033473666be3,Ashley Gill,8,IID#5eda1572b87ea22aa3966636a0edd7e4,498-593-7850,909.92
08/11/2020,"USCGC Mitchell FPO AP 06875",anneblackwell@escobar.com,SKU#d4c34d3b111e3d28e6c701d7c3037025,Mr. Daniel Kemp,15,IID#6e0730774e081e46bba2c07a051ecbf7,567-956-7286,560.1
08/11/2020,"7315 Rodriguez Bypass Suite 055 Danielchester, ND 12313",kimberlygomez@davidson.com,SKU#1681ffc6e046c7af98c9e6c232a3fe0a,Walter Wang,13,IID#58891cf8b3ce9de4cbb928787bd2813f,694-027-7349,607.36
08/12/2020,"55232 Alex Curve South Heather, DC 98356",michelegonzales@osborne-jackson.com,SKU#348a9791dc41b89796ec3808b5b5262f,Alexa Rivera,14,IID#c5bd42812c2c730b7b684f5f0939435a,154-982-2263,682.2199999999999
08/15/2020,"32801 Cameron Villages South Rachaelchester, MO 72930",marylee@gmail.com,SKU#6ad4f71d2aa8b7cd6be9cda87d146b32,Gail Owens,19,IID#e528bcdf2097e7bd22af3ebb82e00129,690-818-0547,1551.16
08/16/2020,"32745 Jones Valleys West Christopher, TX 01496",mirandakaufman@gmail.com,SKU#3dee8cafb2684396b42a08cc5dd2d132,Tamara Garcia,10,IID#4d80e1ef24d197416785bd82a721d13d,930-398-0837,1060.6
08/18/2020,"31942 Brian Walks Apt. 778 Howellmouth, MT 14107",michael24@perkins.com,SKU#7c8bf78f7ae1d6d9b0a43d1620a126b1,Reginald Baxter,14,IID#cfd3c4aa0da78eeea496aac915955eeb,393-263-6401,1515.64
08/21/2020,"75020 Alvarez Tunnel Suite 249 West Heather, NC 46782",carriewelch@hotmail.com,SKU#e9ec8abba3c25796e027afd2cd2ef77d,Lori Riley,13,IID#8aa9bd62be9253a6c4b399105c3817fb,405-929-0514,1535.56
08/21/2020,"PSC 7057, Box 6975 APO AA 03497",radams@smith.com,SKU#6f6b5e30af6a9e64b7b6a19c39de7e0c,Rebecca Randolph,17,IID#bb53fcef5acdb49cbaad206483397b02,207-552-8693,1905.87
08/23/2020,"2247 Andrew Rapid Suite 675 North Ashleyview, MN 19167",cindysampson@hotmail.com,SKU#97d6d52a254a9cbd2bad939ce1926af8,Kathleen Roach,9,IID#dc44d848385b9c87c87850c4b4c533c6,532-394-8124,889.3799999999999
08/26/2020,"843 Ward Lodge Suite 873 Andersonton, NY 41742",nicoleclark@yahoo.com,SKU#b89c9e6a775567fb289ff3a4e15e9f5a,Steven Sullivan,11,IID#6ec43ee5489a07e0256490565bfe4120,727-422-6975,1139.49
08/28/2020,"293 Wolf Groves Port Amber, LA 73608",nielsenashley@burns.biz,SKU#149e9d3008eb45be7b0b57c19065d57b,Teresa Bryant,17,IID#b6749f96b7402e0b14dba7b54bf02e34,538-934-6879,1602.93
09/05/2020,"USCGC Jackson FPO AE 27916",annaflores@holt.org,SKU#2f6064003b888e403627e493532fc751,Phillip Lee,14,IID#a222a78abae6d403e9969b487de6dfb4,554-741-1699,1409.1000000000001
09/09/2020,"722 Fuentes Radial New Richardland, AL 24843",smithlaura@sparks-fletcher.com,SKU#ecd0f02b413c556a1402880dd4e4fe79,Kimberly Morales,13,IID#42d5290a80f8237822c09c45e37b2e9d,181-575-2420,1544.3999999999999
09/13/2020,"116 Joseph Brooks Apt. 730 West Shaun, RI 05727",aaron49@yahoo.com,SKU#b07d3123f68a0e9f972ab60b77563b33,Sharon Owens,26,IID#715ff74e19cd454a8a9cf0af7ebebfba,726-665-1476,2939.04
09/22/2020,"7696 Lisa Track Apt. 724 Buchananberg, OK 27532",cortezlisa@yahoo.com,SKU#f9829991257177c85ba5bdeb6774126d,Angela Houston,17,IID#eeda89dbdb755c679cb654964a7d95dd,558-880-7585,871.93
09/26/2020,"208 Wayne Spring East Loganton, OR 16032",gberg@yahoo.com,SKU#530760e26291763b437871583c568557,Cindy Hughes,21,IID#e4af23388055927fbad69da5541dd955,927-432-2765,2350.11
09/26/2020,"6345 Smith Crossing Port Alexander, CO 10294",lauracoffey@hotmail.com,SKU#5154ac663d45cfaf699056fe8cdd3085,Holly Campbell,13,IID#cbd0928fc6bf409378769056f1eb1890,754-269-6642,657.54
09/30/2020,"990 Frazier Springs Gregorymouth, NH 38678",rileyrobert@williams.biz,SKU#7319468847d7b1aee40dbf5dd963c999,Elizabeth Mack,16,IID#85feed0850f38d58bf21d094e50f1eb7,434-189-9731,1602.4
09/30/2020,"19165 Hayley Landing Suite 395 Markberg, NY 38243",rebecca44@hawkins-rogers.info,SKU#18449c1cf0be942485227a9a3007ae3f,Nicole Nguyen,12,IID#f6a59b2bfdcc02b60c408cc41f893861,345-955-9923,789.48
10/03/2020,"1374 Elijah Branch Suite 965 North Jennifer, OK 16963",holly73@dominguez-williams.biz,SKU#39dbf807a41e5e4e63b59c9535c72eb7,Benjamin Wright,19,IID#04e5ddb0a23e1514459741586fe69c22,461-200-7360,1734.89
10/03/2020,"95282 Michael Glen Suite 216 Jamesfurt, AL 61002",sheppardcody@meyer.com,SKU#2a78f84427d1d591409740722e60d793,Elizabeth Lawson,16,IID#4f296828a68160b4c1cd3ba12510db5b,366-351-7608,1698.56
10/06/2020,"98067 Griffith Estates Apt. 568 Gravesstad, MO 86330",scotthernandez@gmail.com,SKU#ec532088fb20a5ee48d6c8ad1186f05f,Nancy Hernandez,17,IID#7025f50bb30787660229753dda36cfd2,484-926-5632,2617.83
10/06/2020,"29302 Jacob Ports Suite 998 New Amyport, NV 48852",hjackson@fox.com,SKU#6cbbe3240a203b0ff387d9bbdadd49ef,Brandy Clark,12,IID#91894e2874c9d0c9dc826bf2c75b052f,853-447-9176,712.4399999999999
10/17/2020,"19165 Hayley Landing Suite 395 Markberg, NY 38243",rebecca44@hawkins-rogers.info,SKU#eca0470178275ac94e5de381969ed232,Nicole Nguyen,10,IID#42d7e222930adcaf4c30a88867fb1ad9,345-955-9923,1201.6
10/20/2020,"851 Terry Station Apt. 493 South Kelly, VA 79467",mindyguerrero@jimenez-simmons.com,SKU#f7e545e231ffaaea63416f8e688e0104,Matthew Zimmerman,21,IID#754e9a5bc7c35cb4f2a92c1227b69ffa,092-542-7948,2343.81
10/21/2020,"59297 Jennifer Crest Suite 909 North Loristad, KY 95672",regina40@yahoo.com,SKU#491d4857e02191839fe07d27d2aac519,Christina Wilson,12,IID#de5a9603784cb6b550bfebd08bea156f,663-090-0220,618.48
10/22/2020,"066 Jones Crescent East Jose, AK 56469",lynndonald@kelley.net,SKU#f2f0de3c63af000f2f90354e7438afc3,Elaine Bryant,9,IID#4c77a2feb1514f4542663f6e4b253266,912-695-7252,1168.47
10/28/2020,"52369 Merritt Highway Suite 188 Millerborough, IA 73254",kingnicole@gmail.com,SKU#e998be3d3bb15661763e4ff1e1c9a3e7,Michael Carey,13,IID#58075ee26efd609b38b76b195ed3f80f,915-019-9522,1360.19
11/10/2020,"23934 George Groves South Theresa, IL 36208",uwilliamson@bryant.com,SKU#9ece66c3a32bcd82ae2e442953827d65,Ryan Solis,17,IID#2c95592f60bd2b72104910720d8b9e11,632-076-4999,2506.99
11/10/2020,"2801 Chambers Dam Davisburgh, GA 14593",parkerpamela@bates.info,SKU#3449c9e5e332f1dbb81505cd739fbf3f,Shelby Smith,16,IID#2d48258fa4e07286b9dfe53c762848d3,328-613-3110,1866.56
11/11/2020,"959 Calvin Club Suite 269 New Davidborough, PA 52578",dylanramos@hotmail.com,SKU#53549731972ee564bcb8ca0cc2ba60b0,Alexandra Smith,18,IID#4951d4273c17dfb7e3424ef756d77eb4,156-716-4946,2523.6
11/25/2020,"87882 Matthew Forge Lake Jenniferton, TN 61897",thomasnina@gomez-flowers.com,SKU#18b77975210f1e67cdeedc23056261f5,Jennifer Dunn,19,IID#1282b0c44d8570bddb1f80963c2679d0,799-579-7777,2769.82
11/27/2020,"996 Hector Cape Suite 854 Evelynborough, WA 69964",tiffany98@hotmail.com,SKU#4eefd60f439096ed98b6d8a585da12ef,Daniel Ramirez,19,IID#c68d95ed5410e1d06d407c77aa792681,484-781-8993,2417.56
12/04/2020,"88515 Lori Square Suite 967 Karenland, MT 53094",munozamy@miller.biz,SKU#45108b72c040e03ccd2e22d15419eff3,Natalie King,12,IID#56b3edf2edc08c94eb366767ddd453e4,134-490-3978,736.6800000000001
12/12/2020,"280 Daniel River Apt. 087 Trevorfurt, SD 65510",jeffrey95@banks.net,SKU#d493286dbbb40d11add825ca2181a83b,Brandy Buchanan,18,IID#0021536d8f0989910e14946664e01bea,619-548-3832,2308.86
12/14/2020,"994 Smith Hill South Davidview, ID 61805",michael12@turner.com,SKU#21e2e8fe686ed0003b67d698b1273481,Marcus Thomas,15,IID#7d9223cf0b1c8f4c2b77252aa2397b9d,846-852-0256,2225.4
12/14/2020,"0019 Brian Prairie Suite 672 Tranburgh, MS 81198",ctucker@bauer.info,SKU#0941260343df16d8d62682611c1220e7,David Holland,19,IID#4004664ba1d3d391ff7fa5990a304562,087-188-8678,1133.54
12/16/2020,"19529 Marshall Green Port Melissa, SC 71521",brownkaren@hotmail.com,SKU#d0439fd37b50bf9818f12d47dc2dea78,Susan Mann,18,IID#f40077828d30e606ce8a2e723c6224fc,964-570-2397,1434.42
12/18/2020,"5575 Diana Field Apt. 093 East Lisa, WV 97831",hgibbs@gmail.com,SKU#a6fdef745f091df850100797044448e6,Marcus Foster,19,IID#84b2c9c3894043db255e85225f7831af,237-421-5881,1326.96
01/01/2021,"4035 Thompson Passage Port Alexis, KS 78260",evelynmahoney@hotmail.com,SKU#b93d9b41abd4ab965ea782b4be302a12,Ronnie Heath,7,IID#4b964eb883df0f22d3a1077ed97c8163,673-635-5193,833.6999999999999
01/05/2021,"930 Morgan Glen Apt. 797 Nelsonville, IA 16811",christina48@gmail.com,SKU#4aa09c46db228e7f610ad440cd89c103,Christina Santos,18,IID#495bae804ba099d1d6d800c3d4dcbc04,970-026-4933,2358.72
01/06/2021,"42574 Ball River New Donaldstad, VT 35867",matthew45@yahoo.com,SKU#63be8c1a5f7e53d837e3a4b347d8d811,Jimmy Garcia,20,IID#0dec90e87268b461a5b8070138a0bf20,924-268-3179,2997.6
01/10/2021,"027 David Land Suite 245 Lake Peter, MO 68939",lisa01@taylor.com,SKU#aa663b8f24e39226e4a42cd4effb1b4d,Eric Bell,13,IID#6719bc87a037a5e9796f61254865243c,802-767-1028,1588.99
01/11/2021,"47294 Petersen Station Apt. 151 Stevenberg, NV 52509",carlawalton@hotmail.com,SKU#49e885c1bd66fc43e856a00e59d71188,Ariel Archer,14,IID#a191a954d7325c6b9b0a080ce86a18af,277-877-7729,1633.6599999999999
01/12/2021,"58364 Burke Islands Martinezberg, UT 47551",joshua32@campbell.com,SKU#aa6672fe9e8426f8dd570c81095e1476,Mr. Raymond Mitchell Jr.,18,IID#ab221a8a02589704202aecb0880de03a,059-274-0330,1936.08
01/12/2021,"USNS Shields FPO AP 79312",williamsutton@yahoo.com,SKU#6cbbe3240a203b0ff387d9bbdadd49ef,Gabrielle Combs,10,IID#58d451d7355af7ce16be0f0e5c7068f8,291-196-5931,593.6999999999999
01/14/2021,"4087 Hall Lights Apt. 128 New Kelly, VT 61834",robert24@gmail.com,SKU#04dbc66d8e4559769bb38a92cd6f7d9d,Crystal Stephenson,23,IID#836a1014d1367b8e73483ea2a5093a88,653-965-4467,2613.49
01/16/2021,"56087 Brooks Village Lake Williamshire, OH 62851",bauerhayley@cordova.com,SKU#8c04a74d73587e9be5f4bdf1631f000c,Theresa Ritter,26,IID#e8104e42dc76dd87a8bd598bb3ca4d2e,296-952-6691,2108.6
01/18/2021,"392 Michael Points New Thomas, SD 05814",stacey54@yahoo.com,SKU#a1534d6e98a6b21386456a8f66c55260,James Hill,21,IID#d3b807c3c20db84c3d1f3653ad0fa5f2,433-865-4395,2136.75
01/21/2021,"806 Robinson Wells East Paul, IN 88449",mbaldwin@yahoo.com,SKU#e9d467e187231d4ba17391865b98b2e7,Megan Simpson,15,IID#53fa42173470fd14761adf01010714ec,238-013-3583,795.3000000000001
01/25/2021,"88048 Edward Mission Apt. 910 Lake Paul, AL 08981",schultzpamela@rodriguez-taylor.com,SKU#785b8eb258d38760b4e81d7a1e2d5de5,Theresa Martinez,18,IID#76270eb405d12ef276e0782399cc85fd,983-233-9293,704.16
01/29/2021,"304 Valdez Avenue Suite 265 Collinston, GA 25068",udavis@yahoo.com,SKU#315f429f54ac64409bbf4acee92474d5,Edward Davenport,15,IID#41d5733baccf1c1a0381dd1115915c65,432-683-1796,2393.1
02/07/2021,"7984 Williams Creek West Ryanfort, WY 05193",ssharp@yahoo.com,SKU#9e1e5883c74742a497cf5c272ccd2321,Julie Smith,19,IID#d5bf1c562fc7ec6e444274fd9300a0d0,058-891-7690,2197.35
02/09/2021,"043 Gibson Roads Laurieview, SC 17206",wallacejoseph@summers.com,SKU#3ece5b54f95dc81cd789dfd8490c000d,David Hardy,12,IID#ac6f4c173662d4319773b87ff0ab8fed,137-209-9067,1361.28
02/11/2021,"1646 Judy Drive Apt. 417 Lake Aprilville, RI 79028",osmith@morgan-johnston.net,SKU#d37af2d76d58a29f7cadadabd2ad6f3c,Lance Marshall,10,IID#1febae15a949f6988b7f1d55667a40bc,274-347-4904,996.2
02/12/2021,"4618 Stacey Mall Suite 283 Williamside, CA 91434",diazcorey@hotmail.com,SKU#c42dff9843dd12641d5ce4f2cbd71617,Richard Hernandez,11,IID#d1a6687401386c8fb778ccfacd2689fc,708-500-6597,501.04999999999995
02/12/2021,"8743 Denise Passage Apt. 996 Barnetttown, TN 57607",halllauren@roberts-mitchell.com,SKU#a7e867cf39a53ef26a70614e2830b90c,Faith Gonzalez,24,IID#03b9b64f14d379de04a4073d7ef4ddee,508-876-6738,1603.1999999999998
02/13/2021,"1175 Alexander Point Suite 582 Brownview, TX 92258",ochandler@bennett.com,SKU#1ae17d4009cce51ba79fbfebd9b8a513,Jamie Cervantes,18,IID#a676a6487170b1291c0c0acac4a06424,905-042-9824,1559.16
02/16/2021,"77371 Brian Forges Suite 113 East Caitlinview, NM 38886",ochaney@lopez.biz,SKU#49a599e1d83dba28fc110fbde5e42340,Reginald Owens,13,IID#2b96f5026a0cced960bece2e6713d5b6,458-027-7981,2087.54
02/16/2021,"98067 Griffith Estates Apt. 568 Gravesstad, MO 86330",scotthernandez@gmail.com,SKU#469aedf236c9f2c00b7ecef8f015852d,Nancy Hernandez,14,IID#49d254d91521a6d9173331fc9944a3b2,484-926-5632,852.6
